epoch,step,test_accuracy,test_loss,train_accuracy_epoch,train_accuracy_step,train_loss,valid_accuracy,valid_loss
1,9049,,,,0.65625,,,
1,9099,,,,0.75,,,
1,9149,,,,0.71875,,,
1,9199,,,,0.6875,,,
1,9249,,,,0.78125,,,
1,9299,,,,0.59375,,,
1,9349,,,,0.6875,,,
1,9387,,,,,,0.675926923751831,0.7818489074707031
1,9387,,,0.677054226398468,,0.7793146371841431,,
2,9399,,,,0.78125,,,
2,9449,,,,0.78125,,,
2,9499,,,,0.65625,,,
2,9549,,,,0.6875,,,
2,9599,,,,0.6875,,,
2,9649,,,,0.6875,,,
2,9699,,,,0.75,,,
2,9749,,,,0.5625,,,
2,9799,,,,0.78125,,,
2,9849,,,,0.53125,,,
2,9899,,,,0.65625,,,
2,9949,,,,0.78125,,,
2,9999,,,,0.59375,,,
2,10049,,,,0.65625,,,
2,10099,,,,0.625,,,
2,10149,,,,0.65625,,,
2,10199,,,,0.90625,,,
2,10249,,,,0.6875,,,
2,10299,,,,0.6875,,,
2,10349,,,,0.71875,,,
2,10399,,,,0.6875,,,
2,10449,,,,0.5625,,,
2,10499,,,,0.59375,,,
2,10549,,,,0.75,,,
2,10599,,,,0.625,,,
2,10649,,,,0.71875,,,
2,10699,,,,0.75,,,
2,10749,,,,0.5,,,
2,10799,,,,0.59375,,,
2,10849,,,,0.6875,,,
2,10899,,,,0.71875,,,
2,10949,,,,0.75,,,
2,10999,,,,0.8125,,,
2,11049,,,,0.6875,,,
2,11099,,,,0.65625,,,
2,11149,,,,0.84375,,,
2,11199,,,,0.65625,,,
2,11249,,,,0.75,,,
2,11299,,,,0.59375,,,
2,11349,,,,0.75,,,
2,11399,,,,0.59375,,,
2,11449,,,,0.71875,,,
2,11499,,,,0.625,,,
2,11549,,,,0.71875,,,
2,11599,,,,0.625,,,
2,11649,,,,0.6875,,,
2,11699,,,,0.6875,,,
2,11749,,,,0.65625,,,
2,11799,,,,0.625,,,
2,11849,,,,0.75,,,
2,11899,,,,0.6875,,,
2,11949,,,,0.625,,,
2,11999,,,,0.71875,,,
2,12049,,,,0.71875,,,
2,12099,,,,0.6875,,,
2,12149,,,,0.46875,,,
2,12199,,,,0.78125,,,
2,12249,,,,0.625,,,
2,12299,,,,0.71875,,,
2,12349,,,,0.625,,,
2,12399,,,,0.625,,,
2,12449,,,,0.78125,,,
2,12499,,,,0.625,,,
2,12549,,,,0.59375,,,
2,12599,,,,0.71875,,,
2,12649,,,,0.71875,,,
2,12699,,,,0.84375,,,
2,12749,,,,0.6875,,,
2,12799,,,,0.6875,,,
2,12849,,,,0.84375,,,
2,12899,,,,0.84375,,,
2,12949,,,,0.6875,,,
2,12999,,,,0.78125,,,
2,13049,,,,0.59375,,,
2,13099,,,,0.75,,,
2,13149,,,,0.75,,,
2,13199,,,,0.84375,,,
2,13249,,,,0.75,,,
2,13299,,,,0.71875,,,
2,13349,,,,0.65625,,,
2,13399,,,,0.84375,,,
2,13449,,,,0.625,,,
2,13499,,,,0.625,,,
2,13549,,,,0.8125,,,
2,13599,,,,0.8125,,,
2,13649,,,,0.6875,,,
2,13699,,,,0.6875,,,
2,13749,,,,0.71875,,,
2,13799,,,,0.625,,,
2,13849,,,,0.625,,,
2,13899,,,,0.8125,,,
2,13949,,,,0.59375,,,
2,13999,,,,0.625,,,
2,14049,,,,0.84375,,,
2,14081,,,,,,0.6725442409515381,0.7814784646034241
2,14081,,,0.6926954388618469,,0.7378365397453308,,
3,14099,,,,0.59375,,,
3,14149,,,,0.75,,,
3,14199,,,,0.5625,,,
3,14249,,,,0.6875,,,
3,14299,,,,0.59375,,,
3,14349,,,,0.65625,,,
3,14399,,,,0.71875,,,
3,14449,,,,0.5625,,,
3,14499,,,,0.6875,,,
3,14549,,,,0.59375,,,
3,14599,,,,0.75,,,
3,14649,,,,0.75,,,
3,14699,,,,0.6875,,,
3,14749,,,,0.625,,,
3,14799,,,,0.8125,,,
3,14849,,,,0.625,,,
3,14899,,,,0.8125,,,
3,14949,,,,0.8125,,,
3,14999,,,,0.71875,,,
3,15049,,,,0.53125,,,
3,15099,,,,0.53125,,,
3,15149,,,,0.625,,,
3,15199,,,,0.78125,,,
3,15249,,,,0.8125,,,
3,15299,,,,0.6875,,,
3,15349,,,,0.6875,,,
3,15399,,,,0.71875,,,
3,15449,,,,0.53125,,,
3,15499,,,,0.78125,,,
3,15549,,,,0.78125,,,
3,15599,,,,0.75,,,
3,15649,,,,0.6875,,,
3,15699,,,,0.71875,,,
3,15749,,,,0.65625,,,
3,15799,,,,0.71875,,,
3,15849,,,,0.71875,,,
3,15899,,,,0.71875,,,
3,15949,,,,0.71875,,,
3,15999,,,,0.59375,,,
3,16049,,,,0.71875,,,
3,16099,,,,0.75,,,
3,16149,,,,0.5625,,,
3,16199,,,,0.75,,,
3,16249,,,,0.6875,,,
3,16299,,,,0.6875,,,
3,16349,,,,0.59375,,,
3,16399,,,,0.8125,,,
3,16449,,,,0.65625,,,
3,16499,,,,0.75,,,
3,16549,,,,0.8125,,,
3,16599,,,,0.6875,,,
3,16649,,,,0.65625,,,
3,16699,,,,0.65625,,,
3,16749,,,,0.71875,,,
3,16799,,,,0.65625,,,
3,16849,,,,0.6875,,,
3,16899,,,,0.71875,,,
3,16949,,,,0.71875,,,
3,16999,,,,0.65625,,,
3,17049,,,,0.6875,,,
3,17099,,,,0.75,,,
3,17149,,,,0.625,,,
3,17199,,,,0.65625,,,
3,17249,,,,0.71875,,,
3,17299,,,,0.75,,,
3,17349,,,,0.65625,,,
3,17399,,,,0.78125,,,
3,17449,,,,0.75,,,
3,17499,,,,0.5625,,,
3,17549,,,,0.6875,,,
3,17599,,,,0.5,,,
3,17649,,,,0.71875,,,
3,17699,,,,0.59375,,,
3,17749,,,,0.78125,,,
3,17799,,,,0.65625,,,
3,17849,,,,0.71875,,,
3,17899,,,,0.71875,,,
3,17949,,,,0.75,,,
3,17999,,,,0.78125,,,
3,18049,,,,0.71875,,,
3,18099,,,,0.75,,,
3,18149,,,,0.78125,,,
3,18199,,,,0.78125,,,
3,18249,,,,0.625,,,
3,18299,,,,0.78125,,,
3,18349,,,,0.625,,,
3,18399,,,,0.59375,,,
3,18449,,,,0.625,,,
3,18499,,,,0.71875,,,
3,18549,,,,0.75,,,
3,18599,,,,0.75,,,
3,18649,,,,0.75,,,
3,18699,,,,0.6875,,,
3,18749,,,,0.6875,,,
3,18775,,,,,,0.6786969900131226,0.7854102253913879
3,18775,,,0.7065654397010803,,0.7056005001068115,,
4,18799,,,,0.71875,,,
4,18849,,,,0.625,,,
4,18899,,,,0.6875,,,
4,18949,,,,0.65625,,,
4,18999,,,,0.78125,,,
4,19049,,,,0.53125,,,
4,19099,,,,0.78125,,,
4,19149,,,,0.75,,,
4,19199,,,,0.71875,,,
4,19249,,,,0.625,,,
4,19299,,,,0.5625,,,
4,19349,,,,0.65625,,,
4,19399,,,,0.5625,,,
4,19449,,,,0.625,,,
4,19499,,,,0.84375,,,
4,19549,,,,0.6875,,,
4,19599,,,,0.65625,,,
4,19649,,,,0.6875,,,
4,19699,,,,0.65625,,,
4,19749,,,,0.6875,,,
4,19799,,,,0.78125,,,
4,19849,,,,0.625,,,
4,19899,,,,0.65625,,,
4,19949,,,,0.75,,,
4,19999,,,,0.65625,,,
4,20049,,,,0.6875,,,
4,20099,,,,0.875,,,
4,20149,,,,0.59375,,,
4,20199,,,,0.71875,,,
4,20249,,,,0.625,,,
4,20299,,,,0.71875,,,
4,20349,,,,0.71875,,,
4,20399,,,,0.71875,,,
4,20449,,,,0.65625,,,
4,20499,,,,0.78125,,,
4,20549,,,,0.71875,,,
4,20599,,,,0.65625,,,
4,20649,,,,0.75,,,
4,20699,,,,0.625,,,
4,20749,,,,0.6875,,,
4,20799,,,,0.59375,,,
4,20849,,,,0.6875,,,
4,20899,,,,0.78125,,,
4,20949,,,,0.71875,,,
4,20999,,,,0.6875,,,
4,21049,,,,0.8125,,,
4,21099,,,,0.75,,,
4,21149,,,,0.90625,,,
4,21199,,,,0.75,,,
4,21249,,,,0.75,,,
4,21299,,,,0.84375,,,
4,21349,,,,0.78125,,,
4,21399,,,,0.71875,,,
4,21449,,,,0.65625,,,
4,21499,,,,0.75,,,
4,21549,,,,0.75,,,
4,21599,,,,0.65625,,,
4,21649,,,,0.75,,,
4,21699,,,,0.75,,,
4,21749,,,,0.8125,,,
4,21799,,,,0.6875,,,
4,21849,,,,0.6875,,,
4,21899,,,,0.625,,,
4,21949,,,,0.78125,,,
4,21999,,,,0.625,,,
4,22049,,,,0.625,,,
4,22099,,,,0.625,,,
4,22149,,,,0.65625,,,
4,22199,,,,0.65625,,,
4,22249,,,,0.65625,,,
4,22299,,,,0.625,,,
4,22349,,,,0.65625,,,
4,22399,,,,0.6875,,,
4,22449,,,,0.75,,,
4,22499,,,,0.71875,,,
4,22549,,,,0.65625,,,
4,22599,,,,0.78125,,,
4,22649,,,,0.75,,,
4,22699,,,,0.78125,,,
4,22749,,,,0.75,,,
4,22799,,,,0.8125,,,
4,22849,,,,0.84375,,,
4,22899,,,,0.5,,,
4,22949,,,,0.65625,,,
4,22999,,,,0.625,,,
4,23049,,,,0.71875,,,
4,23099,,,,0.65625,,,
4,23149,,,,0.65625,,,
4,23199,,,,0.59375,,,
4,23249,,,,0.71875,,,
4,23299,,,,0.8125,,,
4,23349,,,,0.78125,,,
4,23399,,,,0.6875,,,
4,23449,,,,0.8125,,,
4,23469,,,,,,0.6806413531303406,0.7969071269035339
4,23469,,,0.7180982828140259,,0.6768448948860168,,
5,23499,,,,0.78125,,,
5,23549,,,,0.8125,,,
5,23599,,,,0.84375,,,
5,23649,,,,0.84375,,,
5,23699,,,,0.75,,,
5,23749,,,,0.6875,,,
5,23799,,,,0.71875,,,
5,23849,,,,0.625,,,
5,23899,,,,0.78125,,,
5,23949,,,,0.8125,,,
5,23999,,,,0.625,,,
5,24049,,,,0.6875,,,
5,24099,,,,0.75,,,
5,24149,,,,0.8125,,,
5,24199,,,,0.75,,,
5,24249,,,,0.65625,,,
5,24299,,,,0.78125,,,
5,24349,,,,0.71875,,,
5,24399,,,,0.75,,,
5,24449,,,,0.78125,,,
5,24499,,,,0.6875,,,
5,24549,,,,0.84375,,,
5,24599,,,,0.75,,,
5,24649,,,,0.78125,,,
5,24699,,,,0.78125,,,
5,24749,,,,0.84375,,,
5,24799,,,,0.8125,,,
5,24849,,,,0.8125,,,
5,24899,,,,0.71875,,,
5,24949,,,,0.6875,,,
5,24999,,,,0.625,,,
5,25049,,,,0.65625,,,
5,25099,,,,0.78125,,,
5,25149,,,,0.65625,,,
5,25199,,,,0.65625,,,
5,25249,,,,0.625,,,
5,25299,,,,0.65625,,,
5,25349,,,,0.65625,,,
5,25399,,,,0.53125,,,
5,25449,,,,0.71875,,,
5,25499,,,,0.71875,,,
5,25549,,,,0.8125,,,
5,25599,,,,0.78125,,,
5,25649,,,,0.78125,,,
5,25699,,,,0.75,,,
5,25749,,,,0.78125,,,
5,25799,,,,0.6875,,,
5,25849,,,,0.8125,,,
5,25899,,,,0.8125,,,
5,25949,,,,0.78125,,,
5,25999,,,,0.6875,,,
5,26049,,,,0.59375,,,
5,26099,,,,0.65625,,,
5,26149,,,,0.71875,,,
5,26199,,,,0.65625,,,
5,26249,,,,0.75,,,
5,26299,,,,0.59375,,,
5,26349,,,,0.6875,,,
5,26399,,,,0.625,,,
5,26449,,,,0.78125,,,
5,26499,,,,0.59375,,,
5,26549,,,,0.6875,,,
5,26599,,,,0.6875,,,
5,26649,,,,0.75,,,
5,26699,,,,0.8125,,,
5,26749,,,,0.65625,,,
5,26799,,,,0.75,,,
5,26849,,,,0.65625,,,
5,26899,,,,0.8125,,,
5,26949,,,,0.75,,,
5,26999,,,,0.71875,,,
5,27049,,,,0.65625,,,
5,27099,,,,0.625,,,
5,27149,,,,0.65625,,,
5,27199,,,,0.75,,,
5,27249,,,,0.65625,,,
5,27299,,,,0.625,,,
5,27349,,,,0.75,,,
5,27399,,,,0.6875,,,
5,27449,,,,0.71875,,,
5,27499,,,,0.78125,,,
5,27549,,,,0.71875,,,
5,27599,,,,0.6875,,,
5,27649,,,,0.6875,,,
5,27699,,,,0.71875,,,
5,27749,,,,0.71875,,,
5,27799,,,,0.65625,,,
5,27849,,,,0.6875,,,
5,27899,,,,0.71875,,,
5,27949,,,,0.71875,,,
5,27999,,,,0.8125,,,
5,28049,,,,0.71875,,,
5,28099,,,,0.75,,,
5,28149,,,,0.8125,,,
5,28163,,,,,,0.677445113658905,0.8190163373947144
5,28163,,,0.7306898236274719,,0.6498938798904419,,
6,28199,,,,0.6875,,,
6,28249,,,,0.6875,,,
6,28299,,,,0.90625,,,
6,28349,,,,0.75,,,
6,28399,,,,0.71875,,,
6,28449,,,,0.75,,,
6,28499,,,,0.6875,,,
6,28549,,,,0.75,,,
6,28599,,,,0.78125,,,
6,28649,,,,0.6875,,,
6,28699,,,,0.8125,,,
6,28749,,,,0.71875,,,
6,28799,,,,0.6875,,,
6,28849,,,,0.5625,,,
6,28899,,,,0.71875,,,
6,28949,,,,0.84375,,,
6,28999,,,,0.65625,,,
6,29049,,,,0.84375,,,
6,29099,,,,0.78125,,,
6,29149,,,,0.75,,,
6,29199,,,,0.8125,,,
6,29249,,,,0.78125,,,
6,29299,,,,0.8125,,,
6,29349,,,,0.75,,,
6,29399,,,,0.65625,,,
6,29449,,,,0.6875,,,
6,29499,,,,0.625,,,
6,29549,,,,0.75,,,
6,29599,,,,0.8125,,,
6,29649,,,,0.75,,,
6,29699,,,,0.75,,,
6,29749,,,,0.71875,,,
6,29799,,,,0.875,,,
6,29849,,,,0.75,,,
6,29899,,,,0.84375,,,
6,29949,,,,0.75,,,
6,29999,,,,0.84375,,,
6,30049,,,,0.875,,,
6,30099,,,,0.59375,,,
6,30149,,,,0.71875,,,
6,30199,,,,0.625,,,
6,30249,,,,0.8125,,,
6,30299,,,,0.6875,,,
6,30349,,,,0.75,,,
6,30399,,,,0.6875,,,
6,30449,,,,0.875,,,
6,30499,,,,0.78125,,,
6,30549,,,,0.75,,,
6,30599,,,,0.6875,,,
6,30649,,,,0.6875,,,
6,30699,,,,0.6875,,,
6,30749,,,,0.78125,,,
6,30799,,,,0.875,,,
6,30849,,,,0.75,,,
6,30899,,,,0.71875,,,
6,30949,,,,0.75,,,
6,30999,,,,0.59375,,,
6,31049,,,,0.6875,,,
6,31099,,,,0.75,,,
6,31149,,,,0.6875,,,
6,31199,,,,0.75,,,
6,31249,,,,0.6875,,,
6,31299,,,,0.6875,,,
6,31349,,,,0.6875,,,
6,31399,,,,0.8125,,,
6,31449,,,,0.59375,,,
6,31499,,,,0.5625,,,
6,31549,,,,0.78125,,,
6,31599,,,,0.8125,,,
6,31649,,,,0.8125,,,
6,31699,,,,0.65625,,,
6,31749,,,,0.75,,,
6,31799,,,,0.75,,,
6,31849,,,,0.71875,,,
6,31899,,,,0.75,,,
6,31949,,,,0.5625,,,
6,31999,,,,0.78125,,,
6,32049,,,,0.6875,,,
6,32099,,,,0.75,,,
6,32149,,,,0.78125,,,
6,32199,,,,0.84375,,,
6,32249,,,,0.625,,,
6,32299,,,,0.8125,,,
6,32349,,,,0.78125,,,
6,32399,,,,0.78125,,,
6,32449,,,,0.65625,,,
6,32499,,,,0.78125,,,
6,32549,,,,0.8125,,,
6,32599,,,,0.6875,,,
6,32649,,,,0.75,,,
6,32699,,,,0.6875,,,
6,32749,,,,0.6875,,,
6,32799,,,,0.71875,,,
6,32849,,,,0.75,,,
6,32857,,,,,,0.6724110245704651,0.8324275612831116
6,32857,,,0.7422759532928467,,0.624362051486969,,
7,32899,,,,0.90625,,,
7,32949,,,,0.84375,,,
7,32999,,,,0.875,,,
7,33049,,,,0.84375,,,
7,33099,,,,0.65625,,,
7,33149,,,,0.6875,,,
7,33199,,,,0.65625,,,
7,33249,,,,0.78125,,,
7,33299,,,,0.78125,,,
7,33349,,,,0.65625,,,
7,33399,,,,0.84375,,,
7,33449,,,,0.75,,,
7,33499,,,,0.875,,,
7,33549,,,,0.90625,,,
7,33599,,,,0.75,,,
7,33649,,,,0.8125,,,
7,33699,,,,0.78125,,,
7,33749,,,,0.71875,,,
7,33799,,,,0.78125,,,
7,33849,,,,0.75,,,
7,33899,,,,0.75,,,
7,33949,,,,0.84375,,,
7,33999,,,,0.59375,,,
7,34049,,,,0.8125,,,
7,34099,,,,0.8125,,,
7,34149,,,,0.8125,,,
7,34199,,,,0.6875,,,
7,34249,,,,0.8125,,,
7,34299,,,,0.75,,,
7,34349,,,,0.75,,,
7,34399,,,,0.8125,,,
7,34449,,,,0.8125,,,
7,34499,,,,0.75,,,
7,34549,,,,0.78125,,,
7,34599,,,,0.6875,,,
7,34649,,,,0.84375,,,
7,34699,,,,0.625,,,
7,34749,,,,0.71875,,,
7,34799,,,,0.84375,,,
7,34849,,,,0.8125,,,
7,34899,,,,0.71875,,,
7,34949,,,,0.71875,,,
7,34999,,,,0.78125,,,
7,35049,,,,0.84375,,,
7,35099,,,,0.84375,,,
7,35149,,,,0.8125,,,
7,35199,,,,0.71875,,,
7,35249,,,,0.71875,,,
7,35299,,,,0.75,,,
7,35349,,,,0.75,,,
7,35399,,,,0.71875,,,
7,35449,,,,0.90625,,,
7,35499,,,,0.75,,,
7,35549,,,,0.75,,,
7,35599,,,,0.78125,,,
7,35649,,,,0.71875,,,
7,35699,,,,0.6875,,,
7,35749,,,,0.65625,,,
7,35799,,,,0.6875,,,
7,35849,,,,0.84375,,,
7,35899,,,,0.78125,,,
7,35949,,,,0.90625,,,
7,35999,,,,0.65625,,,
7,36049,,,,0.6875,,,
7,36099,,,,0.65625,,,
7,36149,,,,0.75,,,
7,36199,,,,0.71875,,,
7,36249,,,,0.6875,,,
7,36299,,,,0.75,,,
7,36349,,,,0.75,,,
7,36399,,,,0.75,,,
7,36449,,,,0.6875,,,
7,36499,,,,0.78125,,,
7,36549,,,,0.8125,,,
7,36599,,,,0.8125,,,
7,36649,,,,0.75,,,
7,36699,,,,0.8125,,,
7,36749,,,,0.8125,,,
7,36799,,,,0.65625,,,
7,36849,,,,0.875,,,
7,36899,,,,0.875,,,
7,36949,,,,0.8125,,,
7,36999,,,,0.75,,,
7,37049,,,,0.8125,,,
7,37099,,,,0.6875,,,
7,37149,,,,0.71875,,,
7,37199,,,,0.8125,,,
7,37249,,,,0.65625,,,
7,37299,,,,0.6875,,,
7,37349,,,,0.71875,,,
7,37399,,,,0.8125,,,
7,37449,,,,0.8125,,,
7,37499,,,,0.6875,,,
7,37549,,,,0.75,,,
7,37551,,,,,,0.6674035787582397,0.8625275492668152
7,37551,,,0.7542082667350769,,0.5994823575019836,,
8,37552,0.6671496629714966,0.8548299074172974,,,,,
