epoch,step,train_accuracy_step
0,49,0.625
0,99,0.5
0,149,0.5
0,199,0.75
0,249,0.4375
0,299,0.5625
0,349,0.5625
0,399,0.5625
0,449,0.5625
0,499,0.5625
0,549,0.6875
0,599,0.625
0,649,0.375
